account_id,account_hash,institution_type,owner_person_id,source_id,synthetic_demo_record
ACC_00326,758f2e5f530b7dcd,Commercial Bank,P_03686,BANK_SRC_47,True
ACC_00327,f7f8293524767d4c,NBFC,P_00855,BANK_SRC_81,True
ACC_00328,1c1627138c9eb3d2,NBFC,P_04499,BANK_SRC_91,True
ACC_00329,ab40f75c33944da7,Cooperative Bank,P_02387,BANK_SRC_77,True
ACC_00330,d71a379be8439c6a,Commercial Bank,P_03203,BANK_SRC_48,True
ACC_00331,cc8bb1158c9bc187,NBFC,P_02330,BANK_SRC_39,True
ACC_00332,e8e16991b01f6376,Commercial Bank,P_01698,BANK_SRC_98,True
ACC_00333,6a863047697c4c61,Payment Bank,P_01336,BANK_SRC_55,True
ACC_00334,0f817d1912f616c9,Commercial Bank,P_04476,BANK_SRC_11,True
ACC_00335,854b63f9787eb63f,Cooperative Bank,P_03468,BANK_SRC_96,True
ACC_00336,d56c35d3cabca8f6,Payment Bank,P_02193,BANK_SRC_30,True
ACC_00337,bee0078099aab461,NBFC,P_03455,BANK_SRC_62,True
ACC_00338,ea3ec40da79946d1,Payment Bank,P_00197,BANK_SRC_36,True
ACC_00339,3dde0939b19f9e30,Commercial Bank,P_00485,BANK_SRC_38,True
ACC_00340,067a158bf9db22ea,Commercial Bank,P_02055,BANK_SRC_98,True
ACC_00341,e820620d1798ab3b,NBFC,P_00962,BANK_SRC_21,True
ACC_00342,7e7fdbb6708d0d66,Cooperative Bank,P_03080,BANK_SRC_41,True
ACC_00343,1cf33c5ab0849965,Commercial Bank,P_02916,BANK_SRC_51,True
ACC_00344,dbc893f6e181f5d7,Commercial Bank,P_04087,BANK_SRC_24,True
ACC_00345,72cfe948973b0854,Cooperative Bank,P_02999,BANK_SRC_68,True
ACC_00346,20b0daf1b8f0ef30,NBFC,P_02344,BANK_SRC_68,True
ACC_00347,0fc17e4e528310fd,NBFC,P_00174,BANK_SRC_72,True
ACC_00348,bdabbd5cb12a96ee,Payment Bank,P_01358,BANK_SRC_58,True
ACC_00349,3081df0648150fa5,Payment Bank,P_02997,BANK_SRC_69,True
ACC_00350,28a0c9bc9e7dd460,NBFC,P_04763,BANK_SRC_53,True
ACC_00351,b07a42eda4664cbe,Payment Bank,P_04656,BANK_SRC_57,True
ACC_00352,786da191707b07b4,Payment Bank,P_00209,BANK_SRC_93,True
ACC_00353,606b8912276e4cc1,NBFC,P_01967,BANK_SRC_27,True
ACC_00354,198b9e0fb4234d62,Commercial Bank,P_04614,BANK_SRC_66,True
ACC_00355,a6ce4370dceb3e87,Payment Bank,P_00940,BANK_SRC_46,True
ACC_00356,63d250c1fc1b4d02,Payment Bank,P_00609,BANK_SRC_30,True
ACC_00357,a84f9ddd91163817,Cooperative Bank,P_02564,BANK_SRC_17,True
ACC_00358,e3ce6e77e9ffbb0a,Cooperative Bank,P_03713,BANK_SRC_19,True
ACC_00359,5a5ef32ca4f5c435,Commercial Bank,P_03231,BANK_SRC_18,True
ACC_00360,197a6d6d74228bdb,Payment Bank,P_05000,BANK_SRC_57,True
ACC_00361,1d65e24831bf9e87,Cooperative Bank,P_04122,BANK_SRC_17,True
ACC_00362,77e6ab5972cf59d9,NBFC,P_01676,BANK_SRC_89,True
ACC_00363,7107eff47e5330fc,Commercial Bank,P_02195,BANK_SRC_75,True
ACC_00364,be88e8fc9546f526,Commercial Bank,P_04077,BANK_SRC_34,True
ACC_00365,e56d31e5b380afa9,Commercial Bank,P_02969,BANK_SRC_31,True
ACC_00366,0d6c7aad656056b4,Cooperative Bank,P_02379,BANK_SRC_84,True
ACC_00367,08fe78daf1e002b0,Payment Bank,P_01641,BANK_SRC_92,True
ACC_00368,864bee7aa685af39,Commercial Bank,P_00181,BANK_SRC_32,True
ACC_00369,8420eadc0d349089,Commercial Bank,P_00726,BANK_SRC_56,True
ACC_00370,ffb071714f7d4d06,Payment Bank,P_01350,BANK_SRC_84,True
ACC_00371,191e4dd7606112a2,NBFC,P_04655,BANK_SRC_87,True
ACC_00372,860b88886222257c,Cooperative Bank,P_02120,BANK_SRC_29,True
ACC_00373,8f2487d720274d7c,Commercial Bank,P_02662,BANK_SRC_21,True
ACC_00374,d6ef352bb3e0758f,Commercial Bank,P_04536,BANK_SRC_24,True
ACC_00375,fc0fe2ed394ea232,Cooperative Bank,P_01671,BANK_SRC_43,True
ACC_00376,cb25a077d7c44245,NBFC,P_04212,BANK_SRC_18,True
ACC_00377,13073e73a829fbbd,NBFC,P_01656,BANK_SRC_98,True
ACC_00378,31a4e5509d8e9c02,NBFC,P_01441,BANK_SRC_79,True
ACC_00379,afe4d921bb34e7e3,NBFC,P_03408,BANK_SRC_40,True
ACC_00380,1eec274c9113ac20,Commercial Bank,P_02427,BANK_SRC_24,True
ACC_00381,074142f8f3d1fb70,Commercial Bank,P_01235,BANK_SRC_99,True
ACC_00382,90100e93a90bb327,Cooperative Bank,P_01670,BANK_SRC_15,True
ACC_00383,8812ad9044743389,Payment Bank,P_00756,BANK_SRC_81,True
ACC_00384,01fa44164e63913c,Commercial Bank,P_00282,BANK_SRC_81,True
ACC_00385,ce157542de2949df,Commercial Bank,P_04061,BANK_SRC_84,True
ACC_00386,bab31d87d1737713,Payment Bank,P_03112,BANK_SRC_56,True
ACC_00387,2f7bd472eeb7cf10,Commercial Bank,P_01293,BANK_SRC_96,True
ACC_00388,c31a296cf01090ec,Commercial Bank,P_04717,BANK_SRC_75,True
ACC_00389,fafd9edafe3c802a,Payment Bank,P_01263,BANK_SRC_60,True
ACC_00390,d901f13956492cb1,Commercial Bank,P_04601,BANK_SRC_66,True
ACC_00391,81579b05b7667e35,NBFC,P_01242,BANK_SRC_72,True
ACC_00392,571666cfa02bae7c,Commercial Bank,P_00442,BANK_SRC_71,True
ACC_00393,84768987641de237,Commercial Bank,P_00697,BANK_SRC_89,True
ACC_00394,843b5b206b7e57ca,NBFC,P_00944,BANK_SRC_47,True
ACC_00395,fdc6bfeb727ff86c,Commercial Bank,P_00293,BANK_SRC_40,True
ACC_00396,7d389102e0e93dca,Commercial Bank,P_01688,BANK_SRC_41,True
ACC_00397,dd7ad5fcdaf25cc4,Payment Bank,P_02280,BANK_SRC_65,True
ACC_00398,fbe3ab84b67484ec,Commercial Bank,P_00228,BANK_SRC_42,True
ACC_00399,2d0ca9980dccf4c0,Commercial Bank,P_04350,BANK_SRC_73,True
ACC_00400,182d181f186c129b,Payment Bank,P_03718,BANK_SRC_93,True
ACC_00401,ecb62afd54121968,Commercial Bank,P_03763,BANK_SRC_58,True
ACC_00402,d93f2da149d63ae5,Commercial Bank,P_01712,BANK_SRC_35,True
ACC_00403,92f69000a1076748,Commercial Bank,P_04172,BANK_SRC_50,True
ACC_00404,2095952a6b3056a8,Cooperative Bank,P_03601,BANK_SRC_83,True
ACC_00405,4edeb60b9e745d19,NBFC,P_03106,BANK_SRC_61,True
ACC_00406,90423ecdd8c18fa8,Payment Bank,P_03782,BANK_SRC_86,True
ACC_00407,41ba531e423e94e8,NBFC,P_04977,BANK_SRC_60,True
ACC_00408,95670527dff2bac0,Cooperative Bank,P_04953,BANK_SRC_37,True
ACC_00409,75ccbcc52a278e92,NBFC,P_03779,BANK_SRC_23,True
ACC_00410,b11e5c12e6b4fabe,NBFC,P_02608,BANK_SRC_18,True
ACC_00411,9c4c925c5acc6598,NBFC,P_02296,BANK_SRC_35,True
ACC_00412,b1667a821b27005c,Payment Bank,P_02094,BANK_SRC_37,True
ACC_00413,231f98f2ddd02b20,NBFC,P_00251,BANK_SRC_47,True
ACC_00414,846c73d1750b9c69,Cooperative Bank,P_02386,BANK_SRC_89,True
ACC_00415,c02274c9468323f6,Payment Bank,P_01402,BANK_SRC_86,True
ACC_00416,219918de5c03e3ab,NBFC,P_00043,BANK_SRC_33,True
ACC_00417,b88683b5d1ba3f0a,Cooperative Bank,P_01165,BANK_SRC_97,True
ACC_00418,db08f1204b4d0f6b,Payment Bank,P_03063,BANK_SRC_24,True
ACC_00419,3654823b3abce104,Cooperative Bank,P_01734,BANK_SRC_40,True
ACC_00420,ad109b309873f3bc,Cooperative Bank,P_03510,BANK_SRC_80,True
ACC_00421,c6169ad0a3cee0f0,Cooperative Bank,P_04103,BANK_SRC_28,True
ACC_00422,6ac7073fee27ef35,Commercial Bank,P_01971,BANK_SRC_43,True
ACC_00423,5ceb2db26448b5f8,NBFC,P_01929,BANK_SRC_56,True
ACC_00424,a02b664d47df6e47,NBFC,P_04347,BANK_SRC_45,True
ACC_00425,c2b2cb1ccdcc7f28,Commercial Bank,P_04334,BANK_SRC_60,True
ACC_00426,6822dedbd30d2d2b,Commercial Bank,P_01892,BANK_SRC_61,True
ACC_00427,606de6a2c031a870,Payment Bank,P_01868,BANK_SRC_54,True
ACC_00428,1cba00918dce5542,NBFC,P_01382,BANK_SRC_61,True
ACC_00429,a73dfd9d5428dfea,Payment Bank,P_00306,BANK_SRC_75,True
ACC_00430,2bbb250a694c3b63,Commercial Bank,P_02022,BANK_SRC_24,True
ACC_00431,d043b9b2f7139c7a,NBFC,P_02255,BANK_SRC_32,True
ACC_00432,161ff9134245429c,NBFC,P_04053,BANK_SRC_78,True
ACC_00433,73cfb175e9b906b0,Payment Bank,P_03123,BANK_SRC_59,True
ACC_00434,77f8fc7c33747a23,NBFC,P_00255,BANK_SRC_19,True
ACC_00435,7a3b8bca4c4fc2ec,Cooperative Bank,P_00732,BANK_SRC_61,True
ACC_00436,c0b5d4ebed6ae1eb,Payment Bank,P_00182,BANK_SRC_53,True
ACC_00437,a656f673093e9a5a,NBFC,P_02257,BANK_SRC_74,True
ACC_00438,d8f12646f9b392b9,Payment Bank,P_02070,BANK_SRC_39,True
ACC_00439,7101d149b6711fee,Payment Bank,P_04191,BANK_SRC_13,True
ACC_00440,04ae2159ab846943,Payment Bank,P_01626,BANK_SRC_45,True
ACC_00441,0725431a764109f4,Payment Bank,P_02769,BANK_SRC_96,True
ACC_00442,f8d42ab306486e4e,Commercial Bank,P_03361,BANK_SRC_11,True
ACC_00443,e694ae931b8d7aaa,Commercial Bank,P_01892,BANK_SRC_21,True
ACC_00444,1e0c0a0ad062db55,Cooperative Bank,P_04924,BANK_SRC_29,True
ACC_00445,f9c8afeac3782cb2,Cooperative Bank,P_04164,BANK_SRC_76,True
ACC_00446,ebb2b04b1b9e7a9f,NBFC,P_03084,BANK_SRC_44,True
ACC_00447,03879cd04bffe7a2,NBFC,P_01030,BANK_SRC_36,True
ACC_00448,2356a1a02c59b5c3,Cooperative Bank,P_03200,BANK_SRC_78,True
ACC_00449,4d4ee15255f3ec52,Payment Bank,P_03012,BANK_SRC_96,True
ACC_00450,9c47ce465c4c598d,Cooperative Bank,P_03695,BANK_SRC_43,True
ACC_00451,de26e9ed138318e2,Commercial Bank,P_00241,BANK_SRC_62,True
ACC_00452,1f1ec664562411e7,Commercial Bank,P_02955,BANK_SRC_18,True
ACC_00453,c0713ec97750b036,Payment Bank,P_01549,BANK_SRC_77,True
ACC_00454,4ffb898e324d5b74,Cooperative Bank,P_02112,BANK_SRC_70,True
ACC_00455,9a81a1b528de6c40,NBFC,P_03797,BANK_SRC_32,True
ACC_00456,0275e0fa6abf15f8,Payment Bank,P_03990,BANK_SRC_94,True
ACC_00457,447a4c0bf3771acc,Payment Bank,P_04722,BANK_SRC_33,True
ACC_00458,a4aada79e6b17699,Payment Bank,P_04866,BANK_SRC_46,True
ACC_00459,169f2364159b0e8a,Payment Bank,P_03172,BANK_SRC_47,True
ACC_00460,096210bb67670113,NBFC,P_01133,BANK_SRC_99,True
ACC_00461,80cd2a289b28f139,Cooperative Bank,P_02898,BANK_SRC_70,True
ACC_00462,b794909936a77385,Commercial Bank,P_02809,BANK_SRC_11,True
ACC_00463,8db511d65af94e53,NBFC,P_00920,BANK_SRC_36,True
ACC_00464,4a39ac2e8c09144a,Payment Bank,P_02268,BANK_SRC_99,True
ACC_00465,c78902096722df6c,Cooperative Bank,P_02613,BANK_SRC_50,True
ACC_00466,5a11241f84068c45,Cooperative Bank,P_00963,BANK_SRC_80,True
ACC_00467,7e1a54e6faff439c,NBFC,P_01868,BANK_SRC_45,True
ACC_00468,a9b2a90c4345021b,Commercial Bank,P_04310,BANK_SRC_97,True
ACC_00469,d428c65472c43c3a,NBFC,P_00379,BANK_SRC_11,True
ACC_00470,d0a678b93c75d6f7,Cooperative Bank,P_03811,BANK_SRC_97,True
ACC_00471,2a3ea38f404f80ea,Payment Bank,P_02374,BANK_SRC_67,True
ACC_00472,c0bf2462189a1956,Cooperative Bank,P_03319,BANK_SRC_15,True
ACC_00473,c432705a6874baee,Payment Bank,P_02265,BANK_SRC_81,True
ACC_00474,c5845801cac796a4,Cooperative Bank,P_02357,BANK_SRC_50,True
ACC_00475,963edce0284ae6ce,Cooperative Bank,P_02873,BANK_SRC_91,True
ACC_00476,f2721ed36344877e,NBFC,P_01748,BANK_SRC_55,True
ACC_00477,11ecdcfdfd8454d9,Commercial Bank,P_03321,BANK_SRC_94,True
ACC_00478,5ff9a74387148dac,Payment Bank,P_01705,BANK_SRC_58,True
ACC_00479,045c1fa09a35a5b9,NBFC,P_02292,BANK_SRC_22,True
ACC_00480,9793202210d93ca0,Cooperative Bank,P_00679,BANK_SRC_18,True
ACC_00481,6847f76bc0802e30,Commercial Bank,P_04395,BANK_SRC_96,True
ACC_00482,51daaf962392a3fb,Payment Bank,P_04371,BANK_SRC_19,True
ACC_00483,bb2f19dff787c84f,Commercial Bank,P_00017,BANK_SRC_63,True
ACC_00484,228396514823859c,NBFC,P_00977,BANK_SRC_42,True
ACC_00485,4825284885e960c3,Commercial Bank,P_02134,BANK_SRC_84,True
ACC_00486,c3d5cb402a96f21a,NBFC,P_04232,BANK_SRC_56,True
ACC_00487,6537229bc070fb37,NBFC,P_02034,BANK_SRC_37,True
ACC_00488,2e6a64e9321a0ea6,Payment Bank,P_04325,BANK_SRC_33,True
ACC_00489,9ad1b4d36123ca6d,NBFC,P_01976,BANK_SRC_68,True
ACC_00490,fa34c9e917b8bb95,Commercial Bank,P_00039,BANK_SRC_90,True
ACC_00491,7fb1e30c9e886e3c,Cooperative Bank,P_01205,BANK_SRC_52,True
ACC_00492,b005d68f0a1de2e0,Commercial Bank,P_00777,BANK_SRC_80,True
ACC_00493,62904d5cbfc77f5b,NBFC,P_01339,BANK_SRC_71,True
ACC_00494,7a272d132170a446,Commercial Bank,P_04684,BANK_SRC_88,True
ACC_00495,c82d46ab810ba1de,NBFC,P_03352,BANK_SRC_12,True
ACC_00496,226d128ed97ed1ef,Payment Bank,P_01216,BANK_SRC_36,True
ACC_00497,a28929a2c5a6fb30,Payment Bank,P_04096,BANK_SRC_68,True
ACC_00498,7c390ef5677059b6,NBFC,P_00518,BANK_SRC_95,True
ACC_00499,060cdf1ca05aa16b,Commercial Bank,P_04435,BANK_SRC_34,True
ACC_00500,8eefae5f3ea6e7d9,NBFC,P_03870,BANK_SRC_15,True
ACC_00501,37d36325ff77964e,Commercial Bank,P_02063,BANK_SRC_77,True
ACC_00502,f1fdb99bc1559756,Cooperative Bank,P_04292,BANK_SRC_31,True
ACC_00503,41544bfa4fe52a4a,Cooperative Bank,P_00300,BANK_SRC_44,True
ACC_00504,5d44c44b15abd8f9,Cooperative Bank,P_04230,BANK_SRC_96,True
ACC_00505,01015dc4f0d3cfcf,NBFC,P_03566,BANK_SRC_62,True
ACC_00506,9fd8b1f189a05c2a,Payment Bank,P_01442,BANK_SRC_17,True
ACC_00507,9edfbd6aee79a777,Payment Bank,P_03890,BANK_SRC_53,True
ACC_00508,7d3cd4631e74fcaa,Cooperative Bank,P_03236,BANK_SRC_64,True
ACC_00509,ceb51dbbd4a6e376,Payment Bank,P_03858,BANK_SRC_21,True
ACC_00510,41d9d309689a1f24,Commercial Bank,P_04900,BANK_SRC_67,True
ACC_00511,89b26c86d2123024,NBFC,P_04801,BANK_SRC_83,True
ACC_00512,e9f8f7046c3d70ac,Payment Bank,P_02868,BANK_SRC_52,True
ACC_00513,a78b6c8a07dce84c,Commercial Bank,P_01085,BANK_SRC_33,True
ACC_00514,3d83091cf705a26a,NBFC,P_03584,BANK_SRC_88,True
ACC_00515,a88c149bef64c010,Cooperative Bank,P_01850,BANK_SRC_59,True
ACC_00516,735f1c354a827d31,Payment Bank,P_02143,BANK_SRC_66,True
ACC_00517,f24ca9b6d43a939d,Commercial Bank,P_01825,BANK_SRC_69,True
ACC_00518,0c08af1098ba4508,Payment Bank,P_02161,BANK_SRC_21,True
ACC_00519,fa1392a8ecf3e344,Cooperative Bank,P_03545,BANK_SRC_92,True
ACC_00520,0a8fd761e76f612c,NBFC,P_01217,BANK_SRC_71,True
ACC_00521,130a02070defe8cb,Payment Bank,P_03016,BANK_SRC_81,True
ACC_00522,5d513bcc589d55b8,Commercial Bank,P_01640,BANK_SRC_17,True
ACC_00523,53505c4f65542695,NBFC,P_02935,BANK_SRC_62,True
ACC_00524,e4299375887a74a6,Cooperative Bank,P_04920,BANK_SRC_27,True
ACC_00525,c096745a3e4bd8cf,Cooperative Bank,P_04132,BANK_SRC_43,True
ACC_00526,e79a8a9b6c09264e,Payment Bank,P_01062,BANK_SRC_99,True
ACC_00527,ddf514a8523e29e4,NBFC,P_03279,BANK_SRC_27,True
ACC_00528,63cc0cd404bb5345,Payment Bank,P_01795,BANK_SRC_84,True
ACC_00529,5f2fee49d36aa6d6,Cooperative Bank,P_01704,BANK_SRC_39,True
ACC_00530,8cf78c422fbca0da,Payment Bank,P_03863,BANK_SRC_28,True
ACC_00531,4770363a1a8f6f2e,Cooperative Bank,P_01701,BANK_SRC_67,True
ACC_00532,ab2f31d395cb68ce,Cooperative Bank,P_00092,BANK_SRC_39,True
ACC_00533,cbea6d9ccd4e5af1,Cooperative Bank,P_01611,BANK_SRC_78,True
ACC_00534,34fe4c3748ea79ec,Commercial Bank,P_02350,BANK_SRC_26,True
ACC_00535,945e8236a4ea5811,Commercial Bank,P_02950,BANK_SRC_44,True
ACC_00536,644d9fc314a12ee4,Commercial Bank,P_03808,BANK_SRC_85,True
ACC_00537,02718627ed1515b1,Payment Bank,P_04387,BANK_SRC_97,True
ACC_00538,d82298f9b7e4e2e7,NBFC,P_00932,BANK_SRC_79,True
ACC_00539,f6dd4ec1ef7ea064,NBFC,P_00136,BANK_SRC_47,True
ACC_00540,1ffbb0d2b3615991,Payment Bank,P_03028,BANK_SRC_98,True
ACC_00541,61e196ca1fd40e91,NBFC,P_01181,BANK_SRC_95,True
ACC_00542,2d0c6447cd2077ea,NBFC,P_04015,BANK_SRC_89,True
ACC_00543,3e6485e56475a1ed,Commercial Bank,P_01289,BANK_SRC_51,True
ACC_00544,c101f0e01336f40e,NBFC,P_01690,BANK_SRC_35,True
ACC_00545,b1df8b402756d5f3,Payment Bank,P_04936,BANK_SRC_88,True
ACC_00546,4885ee46253ec220,Cooperative Bank,P_01673,BANK_SRC_91,True
ACC_00547,9665ff41fc1c1458,NBFC,P_04688,BANK_SRC_88,True
ACC_00548,0fcb17f3cf9297ef,Cooperative Bank,P_04975,BANK_SRC_96,True
ACC_00549,df7867955fd11cb7,Cooperative Bank,P_01731,BANK_SRC_31,True
ACC_00550,e39fac29eb85c0e5,Payment Bank,P_00775,BANK_SRC_84,True
ACC_00551,3a2bdaef9ae1adc3,Payment Bank,P_03446,BANK_SRC_20,True
ACC_00552,5cfa670e40cde1ae,Commercial Bank,P_00245,BANK_SRC_60,True
ACC_00553,c9a64a3776b02f9a,NBFC,P_03571,BANK_SRC_91,True
ACC_00554,3afa03a075354c5d,NBFC,P_00302,BANK_SRC_38,True
ACC_00555,9a0e1a79da2187d3,NBFC,P_02487,BANK_SRC_21,True
ACC_00556,621bf4a65c34bb14,NBFC,P_02488,BANK_SRC_41,True
ACC_00557,bc1f9291a7d24b7e,Payment Bank,P_01166,BANK_SRC_88,True
ACC_00558,f80a87915daa3bf5,Payment Bank,P_00730,BANK_SRC_33,True
ACC_00559,f7f737a8cfdc6149,Cooperative Bank,P_02543,BANK_SRC_29,True
ACC_00560,e239b5a121a74155,NBFC,P_00846,BANK_SRC_40,True
ACC_00561,c9848ec7ac050097,NBFC,P_03619,BANK_SRC_39,True
ACC_00562,01d6e55de71871be,Payment Bank,P_04888,BANK_SRC_86,True
ACC_00563,c1c552bd7575176c,Payment Bank,P_02416,BANK_SRC_51,True
ACC_00564,5390bc714f1bf6bd,NBFC,P_02391,BANK_SRC_94,True
ACC_00565,e35284d025d11899,NBFC,P_03015,BANK_SRC_17,True
ACC_00566,a609859499caf0f2,Commercial Bank,P_04303,BANK_SRC_16,True
ACC_00567,5de9bb9dd4c67c22,Cooperative Bank,P_01226,BANK_SRC_69,True
ACC_00568,6b5d48440f550ee5,Cooperative Bank,P_01672,BANK_SRC_54,True
ACC_00569,03a17ab7949677ac,Cooperative Bank,P_03200,BANK_SRC_31,True
ACC_00570,465a656dcc1fc53c,Payment Bank,P_01676,BANK_SRC_82,True
ACC_00571,2204fa3c2bf19991,NBFC,P_01752,BANK_SRC_10,True
ACC_00572,5fae62853130013a,Commercial Bank,P_00787,BANK_SRC_87,True
ACC_00573,34a00ef551c0796c,NBFC,P_00086,BANK_SRC_60,True
ACC_00574,d32d25b71852e7d2,Cooperative Bank,P_00188,BANK_SRC_29,True
ACC_00575,6851c19403cb4f32,NBFC,P_03387,BANK_SRC_81,True
ACC_00576,7326f39e7365e59f,Payment Bank,P_04678,BANK_SRC_88,True
ACC_00577,e77366eb6d63f5bd,NBFC,P_02975,BANK_SRC_65,True
ACC_00578,0f094577e3240279,Cooperative Bank,P_00478,BANK_SRC_73,True
ACC_00579,34e0cf5de4126c88,Payment Bank,P_00793,BANK_SRC_94,True
ACC_00580,e2ff9716925df62d,Commercial Bank,P_02997,BANK_SRC_46,True
ACC_00581,87d98f37623c9167,Cooperative Bank,P_02868,BANK_SRC_44,True
ACC_00582,d7bf8a5270823c79,NBFC,P_03429,BANK_SRC_37,True
ACC_00583,6a4e7d434a4ca4a2,Commercial Bank,P_01916,BANK_SRC_51,True
ACC_00584,e5c1261e4bd1bed1,Payment Bank,P_01072,BANK_SRC_59,True
ACC_00585,544b082cb5e3980c,Cooperative Bank,P_03578,BANK_SRC_66,True
ACC_00586,ec775f1d11b234e9,Commercial Bank,P_04039,BANK_SRC_85,True
ACC_00587,005efc778f08768a,Cooperative Bank,P_04427,BANK_SRC_66,True
ACC_00588,c785c927084b9d27,Commercial Bank,P_02289,BANK_SRC_87,True
ACC_00589,406e02a9a6ea5c6b,Cooperative Bank,P_03304,BANK_SRC_74,True
ACC_00590,c5cc024be68939c9,Payment Bank,P_00333,BANK_SRC_17,True
ACC_00591,0c1156eeedbcd81d,NBFC,P_01228,BANK_SRC_45,True
ACC_00592,ee14525133b4ebd1,Cooperative Bank,P_03222,BANK_SRC_43,True
ACC_00593,2a5d4e69c132c822,Payment Bank,P_01822,BANK_SRC_42,True
ACC_00594,a8eff81ae07a0e08,Payment Bank,P_04425,BANK_SRC_32,True
ACC_00595,0bb6a389f2298545,Commercial Bank,P_00919,BANK_SRC_40,True
ACC_00596,af51fc04578531ff,Commercial Bank,P_04229,BANK_SRC_76,True
ACC_00597,3f0d460291cb9cce,Payment Bank,P_04069,BANK_SRC_49,True
ACC_00598,6142d31b1ec8c4fb,NBFC,P_03438,BANK_SRC_64,True
ACC_00599,d6e42d0ae36ae133,Commercial Bank,P_00006,BANK_SRC_37,True
ACC_00600,f98bf11f7787ceec,NBFC,P_03908,BANK_SRC_45,True
ACC_00601,fb785654a8c535c0,Commercial Bank,P_03765,BANK_SRC_94,True
ACC_00602,ef3b523532bfbb6e,Cooperative Bank,P_00672,BANK_SRC_32,True
ACC_00603,9e0a777b96674baf,Commercial Bank,P_00949,BANK_SRC_40,True
ACC_00604,774fdc95d2ed897d,NBFC,P_04707,BANK_SRC_74,True
ACC_00605,89e3fb3b9bf4b44f,Commercial Bank,P_00575,BANK_SRC_15,True
ACC_00606,b2eb7cffb8c32ef8,Cooperative Bank,P_02028,BANK_SRC_37,True
ACC_00607,4307c72b6f2ea5c4,NBFC,P_01776,BANK_SRC_94,True
ACC_00608,e1126ce20706f726,Cooperative Bank,P_03286,BANK_SRC_75,True
ACC_00609,faeb0274614592a4,Cooperative Bank,P_02571,BANK_SRC_85,True
ACC_00610,2481b263852cbb9d,Commercial Bank,P_02775,BANK_SRC_23,True
ACC_00611,852aca10a3520fbc,Payment Bank,P_00256,BANK_SRC_55,True
ACC_00612,96d51afb824bd122,Payment Bank,P_03815,BANK_SRC_81,True
ACC_00613,bdd8da975621d9e4,Commercial Bank,P_00449,BANK_SRC_86,True
ACC_00614,705d131a676d0a95,Commercial Bank,P_02467,BANK_SRC_34,True
ACC_00615,1babe7811153386e,Commercial Bank,P_03287,BANK_SRC_55,True
ACC_00616,ff25d2ec39df5a37,Commercial Bank,P_02753,BANK_SRC_95,True
ACC_00617,11bd2b096d4efa51,NBFC,P_04859,BANK_SRC_78,True
ACC_00618,65dc93cc0f53b502,NBFC,P_03589,BANK_SRC_94,True
ACC_00619,986ca509234ef9ce,Commercial Bank,P_04131,BANK_SRC_78,True
ACC_00620,9e32c39eb76858f5,Cooperative Bank,P_00094,BANK_SRC_86,True
ACC_00621,4b37c403e9a456ae,Payment Bank,P_01672,BANK_SRC_12,True
ACC_00622,b26120c12982d3da,NBFC,P_04114,BANK_SRC_20,True
ACC_00623,78e6ac9f9c2cd657,Cooperative Bank,P_01260,BANK_SRC_36,True
ACC_00624,75f53918a5093c48,Payment Bank,P_01151,BANK_SRC_30,True
ACC_00625,98bef1cf1b861518,Payment Bank,P_01105,BANK_SRC_15,True
ACC_00626,3405f34cfdefc7f9,NBFC,P_00428,BANK_SRC_96,True
ACC_00627,d4f4c6efd39e006a,Payment Bank,P_00599,BANK_SRC_76,True
ACC_00628,3fd78dd386fd938e,Cooperative Bank,P_04553,BANK_SRC_67,True
ACC_00629,f282cc24f07a5987,NBFC,P_02137,BANK_SRC_61,True
ACC_00630,8fe3a39563d1580b,Cooperative Bank,P_00871,BANK_SRC_17,True
ACC_00631,77c5c452a094d959,Commercial Bank,P_03182,BANK_SRC_64,True
ACC_00632,79cfbf31fae49aab,Commercial Bank,P_02606,BANK_SRC_25,True
ACC_00633,145f7540692b19d3,Commercial Bank,P_04542,BANK_SRC_79,True
ACC_00634,6ec1bdaa78292861,Cooperative Bank,P_00671,BANK_SRC_95,True
ACC_00635,12b6a61ac2903ad9,Commercial Bank,P_01885,BANK_SRC_33,True
ACC_00636,f34bd53044e399a2,NBFC,P_02659,BANK_SRC_84,True
ACC_00637,dd650e8b4a8fda84,Cooperative Bank,P_01112,BANK_SRC_38,True
ACC_00638,8cd012387c72c1ad,Payment Bank,P_00943,BANK_SRC_86,True
ACC_00639,321f4103c0b5030c,Commercial Bank,P_03527,BANK_SRC_12,True
ACC_00640,9f20f0af63577eb0,Commercial Bank,P_04774,BANK_SRC_83,True
ACC_00641,cc3eed6853d6d3b3,Commercial Bank,P_03315,BANK_SRC_46,True
ACC_00642,d8a7a130f3582646,Cooperative Bank,P_02944,BANK_SRC_21,True
ACC_00643,5c9ae86cd454aa91,Commercial Bank,P_00534,BANK_SRC_61,True
ACC_00644,89db0214af465911,Commercial Bank,P_02294,BANK_SRC_42,True
ACC_00645,e732b63ef8cba864,Commercial Bank,P_02138,BANK_SRC_79,True
ACC_00646,a8e562b8cc1ac5ef,NBFC,P_00618,BANK_SRC_23,True
ACC_00647,40faa897da8ef9ff,Cooperative Bank,P_02151,BANK_SRC_44,True
ACC_00648,084763634d561305,Payment Bank,P_03481,BANK_SRC_45,True
ACC_00649,d9706e04d262233a,Commercial Bank,P_04637,BANK_SRC_61,True
ACC_00650,0a736482dbda23c1,Commercial Bank,P_00095,BANK_SRC_62,True
